 лиент. од	ќтклик	¬еро€тность визита	ѕризнак тестового множества	“ип клиента
16494172	False	0.0230601350685746	False	“ип 1
16495829	False	0.0497495493802032	False	“ип 2
16503627	True	0.123747424516192	False	“ип 2
16505255	False	0.0277675660615006	False	“ип 2
16508114	False	0.0359041168384844	False	“ип 2
16509382	False	0.0398673327275397	False	“ип 1
16521706	True	0.141196718956563	False	“ип 1
16527232	False	0.107458554727705	False	“ип 2
16538927	False	0.0081570425577764	False	“ип 1
16546857	True	0.0306628126917598	False	“ип 2
16559444	False	0.00443329316588916	False	“ип 1
16567676	False	0.0148516534058638	False	“ип 2
16571088	False	0.00513866188421661	False	“ип 2
16571762	False	0.0967546892818299	False	“ип 1
16573447	False	0.0140659317076194	False	“ип 1
16576411	False	0.0300289288299185	False	“ип 2
16578139	False	0.0148516534058638	False	“ип 1
16579054	False	0.0129054610056229	False	“ип 1
16585003	False	0.0152009137606911	False	“ип 1
16587170	False	0.0126338854575444	False	“ип 2
16594487	True	0.0368229441252154	False	“ип 1
16609255	False	0.0183134498506778	False	“ип 2
16613961	True	0.0191917589244557	False	“ип 2
16619951	False	0.012794663969453	False	“ип 2
16636481	False	0.00452939902610812	False	“ип 2
16662997	True	0.0559162987137686	False	“ип 2
16667581	False	0.0123428666191531	False	“ип 1
16679407	False	0.00902653863921391	False	“ип 1
16709810	False	0.0211802675027487	False	“ип 2
16713907	True	0.00452939902610812	False	“ип 2
16716183	True	0.0415946023267173	False	“ип 2
16717422	False	0.0300289288299185	False	“ип 1
16718518	False	0.0540251460064705	False	“ип 2
16719123	False	0.0430704349243777	False	“ип 2
16719492	False	0.165507185387905	False	“ип 2
16723147	False	0.0198892041443783	False	“ип 2
16731948	True	0.0431864001502731	False	“ип 2
16734300	False	0.0468002830154994	False	“ип 2
16738705	False	0.0430704349243777	False	“ип 2
16758064	True	0.0540251460064705	False	“ип 2
16763564	False	0.0402216191539083	False	“ип 1
16764560	False	0.0219483597403617	False	“ип 1
16772113	False	0.0219483597403617	False	“ип 1
16777743	True	0.123061960810378	False	“ип 1
16786092	False	0.0346649467677935	False	“ип 1
16795695	False	0.040034401492661	False	“ип 2
16799534	False	0.0219483597403617	False	“ип 2
16799925	False	0.0238947355891983	False	“ип 2
16803329	False	0.0198892041443783	False	“ип 1
16804023	True	0.0152009137606911	False	“ип 2
16808401	True	0.399427768907382	False	“ип 2
16820134	True	0.131700417582849	False	“ип 1
16829190	False	0.0123200969450382	False	“ип 2
16863259	False	0.00532817968432443	False	“ип 2
16866703	False	0.012794663969453	False	“ип 2
16871502	True	0.390726976754912	False	“ип 2
16886186	False	0.00491750470816251	False	“ип 1
16890019	False	0.010609957902728	False	“ип 1
16901681	True	0.0415946023267173	False	“ип 1
16902130	True	0.0219483597403617	False	“ип 1
16903994	False	0.0151589053105926	False	“ип 2
16909321	False	0.00532817968432443	False	“ип 1
16914023	False	0.00513866188421661	False	“ип 2
16922344	False	0.337144036874923	False	“ип 2
16935306	True	0.0559162987137686	False	“ип 2
16957083	False	0.00311987257445022	False	“ип 1
16959884	True	0.0219483597403617	False	“ип 2
16968719	True	0.11462254114811	False	“ип 2
16970411	False	0.0415201386406131	False	“ип 2
16974107	False	0.0230601350685746	False	“ип 1
16977092	False	0.012794663969453	False	“ип 2
16977939	True	0.0658331419075114	False	“ип 1
16984390	False	0.0286101400209931	False	“ип 2
17000270	False	0.012794663969453	False	“ип 2
17005051	False	0.0306628126917598	False	“ип 1
17006600	False	0.012794663969453	False	“ип 2
17007399	False	0.03883944081898	False	“ип 2
17014026	True	0.399427768907382	False	“ип 2
17017718	True	0.0346649467677935	False	“ип 1
17018560	False	0.016278861820553	False	“ип 1
17039010	False	0.0430704349243777	False	“ип 2
17049229	False	0.0415946023267173	False	“ип 2
17059526	False	0.0559162987137686	False	“ип 1
17060664	False	0.00452939902610812	False	“ип 2
17060826	False	0.0151589053105926	False	“ип 2
17062764	False	0.00513866188421661	False	“ип 2
17064775	False	0.010609957902728	False	“ип 2
17067456	False	0.0061923169939484	False	“ип 2
17068991	False	0.0140011826714516	False	“ип 2
17069459	True	0.0306628126917598	False	“ип 2
17070929	False	0.0636291954629874	False	“ип 2
17077583	False	0.0176215541375391	False	“ип 2
17079055	False	0.0415946023267173	False	“ип 1
17082781	True	0.0559162987137686	False	“ип 2
17090563	True	0.390726976754912	False	“ип 2
17093996	False	0.00944926310999715	False	“ип 1
17094453	False	0.0256224942234364	False	“ип 2
17095344	False	0.00491750470816251	False	“ип 2
17097436	True	0.144776447538212	False	“ип 2
17102995	True	0.0300289288299185	False	“ип 1
17114012	False	0.0336646041799851	False	“ип 1
17115493	False	0.00441268714126442	False	“ип 2
17116104	False	0.00642044361975746	False	“ип 2
17122252	False	0.0106591936230102	False	“ип 2
17125480	False	0.00512911324846189	False	“ип 1
17128226	False	0.00407228581243338	False	“ип 1
17134404	False	0.0140659317076194	False	“ип 1
17137667	False	0.0219483597403617	False	“ип 1
17142687	True	0.155879196032775	False	“ип 2
17142741	False	0.0148516534058638	False	“ип 1
17144507	True	0.0306628126917598	False	“ип 2
17147654	False	0.0238947355891983	False	“ип 2
17149746	True	0.110017335774212	False	“ип 1
17157927	False	0.0129054610056229	False	“ип 1
17158397	True	0.0909944281748733	False	“ип 2
17181984	False	0.0430704349243777	False	“ип 1
17212960	True	0.107475917116489	False	“ип 2
17218012	False	0.00642044361975746	False	“ип 1
17225957	False	0.0497495493802032	False	“ип 2
17226813	False	0.0102345057832995	False	“ип 1
17226899	False	0.0061923169939484	False	“ип 2
17237041	True	0.141196718956563	False	“ип 2
17240840	False	0.00532817968432443	False	“ип 2
17244641	True	0.355390791417626	False	“ип 1
17248973	True	0.0514991825775796	False	“ип 1
17250196	False	0.0359041168384844	False	“ип 2
17251583	False	0.0211802675027487	False	“ип 1
17252180	False	0.0153938508908366	False	“ип 1
17258847	True	0.00979619377034654	False	“ип 2
17264316	True	0.0152289255895074	False	“ип 2
17266394	False	0.0559162987137686	False	“ип 1
17269296	False	0.0497495493802032	False	“ип 1
17271665	False	0.0452026822494792	False	“ип 2
17272726	False	0.0452026822494792	False	“ип 1
17276594	True	0.0198892041443783	False	“ип 1
17279267	True	0.318939572412996	False	“ип 1
17283272	False	0.1705970074591	False	“ип 2
17284937	False	0.0129054610056229	False	“ип 2
17287596	True	0.399427768907382	False	“ип 1
17287685	True	0.355390791417626	False	“ип 1
17288649	False	0.012794663969453	False	“ип 1
17291186	False	0.145669428559953	False	“ип 1
17292565	False	0.0219483597403617	False	“ип 2
17294142	False	0.0182629992752379	False	“ип 2
17294363	True	0.0238947355891983	False	“ип 2
17298733	False	0.00425559313940782	False	“ип 1
17300487	True	0.149342833648878	False	“ип 1
17303540	True	0.0151589053105926	False	“ип 2
17305241	False	0.0123200969450382	False	“ип 2
17307104	False	0.00425559313940782	False	“ип 1
17312868	False	0.00902653863921391	False	“ип 2
17314313	True	0.110017335774212	False	“ип 1
17318777	False	0.00751519281192574	False	“ип 1
17321328	False	0.00311987257445022	False	“ип 2
17327024	False	0.0061923169939484	False	“ип 2
17331242	False	0.0332154670661917	False	“ип 1
17331595	False	0.0176215541375391	False	“ип 2
17333962	False	0.0368229441252154	False	“ип 2
17340977	False	0.00491750470816251	False	“ип 1
17343895	True	0.1705970074591	False	“ип 1
17351243	False	0.0148516534058638	False	“ип 2
17353009	False	0.0148516534058638	False	“ип 2
17366976	False	0.0211802675027487	False	“ип 2
17371058	False	0.0106591936230102	False	“ип 1
17371481	False	0.0124498005979846	False	“ип 2
17373743	False	0.0118153379690049	False	“ип 2
17389445	False	0.0346649467677935	False	“ип 2
17390788	False	0.0182629992752379	False	“ип 1
17407923	False	0.0152289255895074	False	“ип 2
17409330	False	0.0150076038388076	False	“ип 1
17422051	True	0.1705970074591	False	“ип 2
17426723	False	0.010609957902728	False	“ип 1
17427401	False	0.00532817968432443	False	“ип 2
17434637	False	0.0384968407846561	False	“ип 1
17435889	False	0.0211802675027487	False	“ип 1
17437555	False	0.0452026822494792	False	“ип 1
17446562	False	0.010609957902728	False	“ип 2
17463017	False	0.0155554047942891	False	“ип 1
17465478	False	0.00532817968432443	False	“ип 1
17465907	True	0.0783517450682887	False	“ип 1
17474833	False	0.016278861820553	False	“ип 2
17476526	True	0.012794663969453	False	“ип 2
17479150	False	0.012794663969453	False	“ип 2
17481589	False	0.00367099333917891	False	“ип 2
17493544	False	0.110017335774212	False	“ип 1
17495695	True	0.123061960810378	False	“ип 2
17501911	False	0.0332154670661917	False	“ип 1
17506069	False	0.0182629992752379	False	“ип 2
17512190	False	0.0106591936230102	False	“ип 2
17520649	False	0.0559162987137686	False	“ип 1
17523419	False	0.0332154670661917	False	“ип 2
17524245	False	0.033603839212409	False	“ип 1
17529921	False	0.132757950389709	False	“ип 2
17534534	True	0.1705970074591	False	“ип 1
17537258	False	0.0211802675027487	False	“ип 2
17568684	False	0.0468002830154994	False	“ип 2
17585481	False	0.0346649467677935	False	“ип 1
17591066	False	0.0037681622915435	False	“ип 2
17591309	False	0.0153938508908366	False	“ип 1
17610702	False	0.00642044361975746	False	“ип 2
17612942	False	0.00870662552799843	False	“ип 2
17620627	True	0.032066004857751	False	“ип 2
17658969	False	0.0430704349243777	False	“ип 1
17662893	True	0.314278400073176	False	“ип 2
17675707	True	0.127045194077482	False	“ип 1
17677920	False	0.00902653863921391	False	“ип 1
17685176	False	0.123061960810378	False	“ип 2
17698464	False	0.0153938508908366	False	“ип 2
17712475	True	0.0497495493802032	False	“ип 2
17719534	False	0.0368229441252154	False	“ип 1
17731534	True	0.110017335774212	False	“ип 2
17738296	False	0.0199440557637827	False	“ип 2
17742293	False	0.0182629992752379	False	“ип 2
17746167	True	0.0108887896959737	False	“ип 2
17747627	False	0.0151589053105926	False	“ип 2
17750741	True	0.127045194077482	False	“ип 1
17751985	False	0.107458554727705	False	“ип 1
17765161	False	0.012794663969453	False	“ип 2
17768985	False	0.0148516534058638	False	“ип 2
17774322	False	0.012794663969453	False	“ип 2
17775353	True	0.0336646041799851	False	“ип 2
17781914	True	0.0153938508908366	False	“ип 2
17796563	False	0.014624860091132	False	“ип 1
17797675	False	0.0757626931534137	False	“ип 2
17805961	False	0.00441268714126442	False	“ип 1
17818362	False	0.00751519281192574	False	“ип 1
17821088	True	0.145669428559953	False	“ип 1
17825881	False	0.0418479417279833	False	“ип 2
17830362	True	0.137005989143902	False	“ип 2
17836115	True	0.141196718956563	False	“ип 2
17836425	False	0.0155554047942891	False	“ип 1
17837936	False	0.0359041168384844	False	“ип 1
17839270	False	0.0061923169939484	False	“ип 2
17844215	False	0.318939572412996	False	“ип 1
17861748	False	0.00452939902610812	False	“ип 1
17864984	False	0.0402216191539083	False	“ип 1
17865174	False	0.0295989836963067	False	“ип 1
17873223	False	0.160729958711031	False	“ип 2
17880955	False	0.0148516534058638	False	“ип 2
17881811	False	0.0306628126917598	False	“ип 1
17889863	True	0.0564787294066794	False	“ип 1
17908531	False	0.0155554047942891	False	“ип 2
17913217	False	0.0368229441252154	False	“ип 1
17916097	False	0.0514991825775796	False	“ип 2
17919770	False	0.0415946023267173	False	“ип 1
17920558	False	0.0102345057832995	False	“ип 2
17922399	False	0.0757626931534137	False	“ип 2
17934591	False	0.0430704349243777	False	“ип 2
17944023	True	0.399427768907382	False	“ип 2
17971187	False	0.0061923169939484	False	“ип 1
17974062	True	0.0211802675027487	False	“ип 2
17978335	True	0.123061960810378	False	“ип 2
17982502	False	0.0107516996807819	False	“ип 1
17990661	False	0.0182629992752379	False	“ип 2
17992214	False	0.0309973755463638	False	“ип 1
17993768	True	0.355390791417626	False	“ип 1
18001637	False	0.0403302373390713	False	“ип 2
18013236	False	0.0300289288299185	False	“ип 1
18014917	False	0.012794663969453	False	“ип 2
18025927	False	0.0176215541375391	False	“ип 1
18031293	False	0.0230601350685746	False	“ип 1
18034403	False	0.0514991825775796	False	“ип 2
18037852	True	0.399427768907382	False	“ип 2
18043828	False	0.00425559313940782	False	“ип 2
18049605	False	0.012794663969453	False	“ип 2
18050697	False	0.0175892199546925	False	“ип 1
18054439	True	0.0306628126917598	False	“ип 2
18061702	False	0.0061923169939484	False	“ип 2
18063977	False	0.0559162987137686	False	“ип 1
18064361	False	0.0127710716131112	False	“ип 1
18065783	False	0.0927921255804272	False	“ип 2
18078613	False	0.00441268714126442	False	“ип 1
18084966	False	0.0402216191539083	False	“ип 2
18086926	True	0.355390791417626	False	“ип 2
18094430	False	0.00642044361975746	False	“ип 1
18100880	False	0.0387697099658927	False	“ип 1
18107354	False	0.149342833648878	False	“ип 2
18110002	False	0.00902653863921391	False	“ип 1
18114776	False	0.00979619377034654	False	“ип 2
18120997	True	0.0118153379690049	False	“ип 1
18121837	True	0.127045194077482	False	“ип 2
18122914	False	0.0429934476878925	False	“ип 1
18128068	True	0.0514991825775796	False	“ип 2
18128270	False	0.0967546892818299	False	“ип 2
18129021	True	0.0343725142853463	False	“ип 1
18146309	False	0.0512748309963679	False	“ип 1
18147313	True	0.337144036874923	False	“ип 2
18149243	False	0.0219483597403617	False	“ип 1
18163394	False	0.0401495104478923	False	“ип 2
18172563	False	0.00452939902610812	False	“ип 1
18174167	False	0.0346649467677935	False	“ип 1
18180183	True	0.390726976754912	False	“ип 2
18186475	False	0.00513866188421661	False	“ип 2
18189199	False	0.0153938508908366	False	“ип 1
18202020	True	0.110017335774212	False	“ип 1
18203817	False	0.0148516534058638	False	“ип 2
18212026	False	0.0372221393904645	False	“ип 2
18215106	False	0.0368229441252154	False	“ип 2
18220312	True	0.399427768907382	False	“ип 2
18224504	True	0.0332154670661917	False	“ип 1
18229891	False	0.00452939902610812	False	“ип 1
18232256	False	0.126507111152169	False	“ип 1
18249493	False	0.127357166315849	False	“ип 2
18250637	False	0.0140011826714516	False	“ип 2
18251412	True	0.0300289288299185	False	“ип 1
18258514	False	0.0658331419075114	False	“ип 2
18259952	False	0.00442504941282493	False	“ип 2
18271847	True	0.145669428559953	False	“ип 1
18276601	False	0.0155554047942891	False	“ип 1
18277365	False	0.016278861820553	False	“ип 2
18284930	False	0.0468002830154994	False	“ип 1
18293913	False	0.032066004857751	False	“ип 1
18294847	False	0.00375063616004783	False	“ип 1
18298877	False	0.165507185387905	False	“ип 2
18301142	False	0.00642044361975746	False	“ип 2
18311156	False	0.0384968407846561	False	“ип 2
18324959	False	0.00532817968432443	False	“ип 2
18335667	True	0.149342833648878	False	“ип 2
18336582	False	0.00367099333917891	False	“ип 2
18340474	True	0.110017335774212	False	“ип 2
18341586	False	0.00407228581243338	False	“ип 1
18341918	False	0.0359041168384844	False	“ип 2
18346995	False	0.0155554047942891	False	“ип 2
18348688	False	0.0182629992752379	False	“ип 2
18348858	False	0.0198892041443783	False	“ип 1
18353932	False	0.00513866188421661	False	“ип 2
18354505	True	0.1705970074591	False	“ип 1
18362656	False	0.00441268714126442	False	“ип 1
18380921	False	0.0123428666191531	False	“ип 2
18387373	False	0.0182629992752379	False	“ип 1
18388329	True	0.0151589053105926	False	“ип 1
18388744	False	0.032066004857751	False	“ип 2
18395805	False	0.0398673327275397	False	“ип 1
18404677	False	0.00452939902610812	False	“ип 2
18407943	False	0.0211802675027487	False	“ип 1
18424767	False	0.0372221393904645	False	“ип 1
18425895	True	0.0191917589244557	False	“ип 1
18430937	False	0.0219483597403617	False	“ип 2
18432344	False	0.0123200969450382	False	“ип 2
18439071	False	0.0300289288299185	False	“ип 2
18447090	False	0.00474252454260962	False	“ип 1
18447899	False	0.0757626931534137	False	“ип 2
18450768	False	0.00532817968432443	False	“ип 2
18452833	True	0.00906849381981903	False	“ип 2
18459072	True	0.0346649467677935	False	“ип 1
18468888	False	0.0277675660615006	False	“ип 1
18471811	False	0.0148516534058638	False	“ип 2
18474608	False	0.00513866188421661	False	“ип 1
18480306	True	0.0152289255895074	False	“ип 2
18482481	True	0.107925627520929	False	“ип 2
18496946	False	0.0118153379690049	False	“ип 1
18501842	True	0.0153938508908366	False	“ип 1
18516963	False	0.00367099333917891	False	“ип 2
18525113	False	0.0384968407846561	False	“ип 2
18537510	False	0.104033117807015	False	“ип 2
18540155	False	0.012794663969453	False	“ип 2
18549543	False	0.010609957902728	False	“ип 2
18552625	False	0.03883944081898	False	“ип 2
18554245	False	0.126837999860275	False	“ип 2
18560555	True	0.1705970074591	False	“ип 2
18563309	False	0.155879196032775	False	“ип 2
18567355	False	0.00441268714126442	False	“ип 1
18572065	False	0.0415946023267173	False	“ип 2
18573738	False	0.0553416295148005	False	“ип 1
18577571	False	0.0081570425577764	False	“ип 2
18581420	False	0.123061960810378	False	“ип 2
18581501	True	0.0102345057832995	False	“ип 2
18585337	False	0.00642044361975746	False	“ип 2
18588468	False	0.0153938508908366	False	“ип 1
18590314	True	0.0368229441252154	False	“ип 2
18590926	False	0.00902653863921391	False	“ип 1
18593348	False	0.160729958711031	False	“ип 1
18595111	False	0.00902653863921391	False	“ип 2
18595219	True	0.145669428559953	False	“ип 2
18603378	False	0.0230601350685746	False	“ип 2
18603572	False	0.0129054610056229	False	“ип 1
18604544	False	0.123061960810378	False	“ип 1
18605575	True	0.0153938508908366	False	“ип 2
18606652	False	0.00425559313940782	False	“ип 1
18607608	False	0.0123428666191531	False	“ип 1
18608248	False	0.0151589053105926	False	“ип 1
18610552	False	0.355390791417626	False	“ип 1
18611230	False	0.0061923169939484	False	“ип 1
18612490	True	0.149342833648878	False	“ип 1
18614248	False	0.00311987257445022	False	“ип 2
18618723	False	0.00512911324846189	False	“ип 1
18620078	False	0.00311987257445022	False	“ип 2
18620744	False	0.0108887896959737	False	“ип 1
18627579	True	0.0514991825775796	False	“ип 1
18633471	False	0.0360664517978291	False	“ип 2
18633943	True	0.0909944281748733	False	“ип 1
18635857	True	0.0219483597403617	False	“ип 1
18637566	True	0.03883944081898	False	“ип 2
18639380	False	0.0118153379690049	False	“ип 2
18641644	True	0.0140011826714516	False	“ип 2
18642128	False	0.00338761270415941	False	“ип 2
18647456	False	0.0182629992752379	False	“ип 2
18651089	False	0.0153938508908366	False	“ип 1
18653200	False	0.0123428666191531	False	“ип 1
18654878	False	0.0368229441252154	False	“ип 2
18654991	False	0.165507185387905	False	“ип 2
18658040	False	0.00491750470816251	False	“ип 1
18658296	True	0.399427768907382	False	“ип 2
18661084	False	0.00407228581243338	False	“ип 1
18661815	False	0.0168722708247246	False	“ип 1
18672159	False	0.0153938508908366	False	“ип 2
18688799	True	0.165507185387905	False	“ип 1
18688810	False	0.0175892199546925	False	“ип 2
18695949	False	0.00883585837261264	False	“ип 1
18705030	False	0.0129054610056229	False	“ип 2
18720412	True	0.0415946023267173	False	“ип 1
18726917	False	0.0219483597403617	False	“ип 2
18728960	False	0.0559162987137686	False	“ип 1
18737730	False	0.0430704349243777	False	“ип 2
18738907	False	0.149342833648878	False	“ип 1
18749852	False	0.00491750470816251	False	“ип 1
18751202	False	0.00531828077010863	False	“ип 2
18759068	True	0.399427768907382	False	“ип 2
18763421	False	0.00491750470816251	False	“ип 2
18764533	False	0.012794663969453	False	“ип 1
18770878	False	0.0429934476878925	False	“ип 1
18771203	True	0.1705970074591	False	“ип 1
18775756	False	0.0219483597403617	False	“ип 1
18780644	False	0.0129054610056229	False	“ип 2
18786820	False	0.00375063616004783	False	“ип 2
18794289	False	0.0514991825775796	False	“ип 2
18804063	False	0.0116667202915463	False	“ип 2
18809936	False	0.0153938508908366	False	“ип 2
18818382	True	0.155879196032775	False	“ип 2
18820042	False	0.010609957902728	False	“ип 2
18820891	True	0.0300289288299185	False	“ип 2
18821804	False	0.0198892041443783	False	“ип 2
18822479	True	0.145669428559953	False	“ип 2
18823025	True	0.0636291954629874	False	“ип 1
18830722	False	0.0123428666191531	False	“ип 2
18855075	True	0.165507185387905	False	“ип 2
18870961	False	0.0306628126917598	False	“ип 2
18873596	False	0.355390791417626	False	“ип 2
18877168	False	0.0306628126917598	False	“ип 1
18879926	False	0.0402216191539083	False	“ип 1
18881920	True	0.0464804139382554	False	“ип 2
18882978	False	0.0610451923740738	False	“ип 2
18884075	True	0.1705970074591	False	“ип 2
18885020	False	0.0102345057832995	False	“ип 2
18890466	False	0.137005989143902	False	“ип 1
18891713	True	0.0299222973902474	False	“ип 1
18904998	False	0.0299222973902474	False	“ип 1
18913091	False	0.00531828077010863	False	“ип 2
18916910	False	0.165507185387905	False	“ип 2
18918441	True	0.145669428559953	False	“ип 1
18920527	False	0.0418479417279833	False	“ип 2
18921310	False	0.0346649467677935	False	“ип 1
18921787	False	0.123061960810378	False	“ип 2
18922139	False	0.0372221393904645	False	“ип 2
18926061	False	0.040034401492661	False	“ип 1
18938558	False	0.0398673327275397	False	“ип 2
18939686	True	0.0168722708247246	False	“ип 2
18956793	False	0.00512911324846189	False	“ип 1
18958818	False	0.00512911324846189	False	“ип 2
18961878	False	0.00452939902610812	False	“ип 1
18963862	False	0.0360664517978291	False	“ип 1
18972829	True	0.0468002830154994	False	“ип 2
18975240	True	0.00532817968432443	False	“ип 2
18976530	True	0.144776447538212	False	“ип 2
18988970	False	0.0219483597403617	False	“ип 2
18995381	True	0.0151589053105926	False	“ип 2
18999271	True	0.0191917589244557	False	“ип 2
19005512	False	0.0153938508908366	False	“ип 1
19423616	True	0.107475917116489	False	“ип 2
19431538	True	0.0418479417279833	False	“ип 1
19459939	False	0.0559162987137686	False	“ип 2
19486332	False	0.0106591936230102	False	“ип 2
19542372	True	0.0108887896959737	False	“ип 1
19549490	False	0.0061923169939484	False	“ип 2
19559550	False	0.0415946023267173	False	“ип 1
19567367	False	0.0429934476878925	False	“ип 2
19571380	False	0.0148516534058638	False	“ип 2
19580665	False	0.0061923169939484	False	“ип 2
19589417	False	0.00642044361975746	False	“ип 1
19599579	False	0.00532817968432443	False	“ип 2
19641877	False	0.0219483597403617	False	“ип 1
19647786	False	0.0151589053105926	False	“ип 1
19653182	False	0.0309973755463638	False	“ип 1
19680821	False	0.0658331419075114	False	“ип 2
19702639	True	0.347094865892047	False	“ип 2
19710658	True	0.0153938508908366	False	“ип 2
19728069	True	0.165507185387905	False	“ип 1
19733291	False	0.0332154670661917	False	“ип 2
19744560	False	0.00452939902610812	False	“ип 1
19749880	True	0.0497495493802032	False	“ип 1
19758006	False	0.00513866188421661	False	“ип 2
19815336	False	0.0514991825775796	False	“ип 1
19829817	True	0.127045194077482	False	“ип 1
19859724	False	0.0430704349243777	False	“ип 2
19870167	False	0.11836948165174	False	“ип 2
19874014	True	0.0346649467677935	False	“ип 2
19877889	True	0.0415946023267173	False	“ип 2
19887523	False	0.0368229441252154	False	“ип 1
19920512	False	0.0497495493802032	False	“ип 1
19923430	True	0.160729958711031	False	“ип 2
19937814	True	0.144776447538212	False	“ип 1
19943644	True	0.0430704349243777	False	“ип 1
19947259	True	0.0368229441252154	False	“ип 2
19956355	False	0.0151589053105926	False	“ип 2
20001363	True	0.014624860091132	False	“ип 2
20009704	False	0.0783517450682887	False	“ип 1
20070098	True	0.0514991825775796	False	“ип 2
20093330	False	0.0081570425577764	False	“ип 1
20104049	False	0.0430704349243777	False	“ип 1
20117531	False	0.0429934476878925	False	“ип 2
20122276	False	0.0123428666191531	False	“ип 1
20183461	False	0.012794663969453	False	“ип 1
20184441	False	0.00425559313940782	False	“ип 1
20211856	False	0.00452939902610812	False	“ип 2
20240449	False	0.0219483597403617	False	“ип 2
20247737	False	0.0153938508908366	False	“ип 1
20289944	False	0.0140011826714516	False	“ип 1
20308671	True	0.127045194077482	False	“ип 1
20316038	False	0.03883944081898	False	“ип 1
20329296	False	0.132757950389709	False	“ип 2
20330219	False	0.00361702589528474	False	“ип 2
20360053	False	0.0176215541375391	False	“ип 2
20372930	False	0.0355532317234854	False	“ип 1
20375328	False	0.014624860091132	False	“ип 2
20376812	False	0.0153938508908366	False	“ип 2
20407106	False	0.00338761270415941	False	“ип 1
20409192	False	0.0429934476878925	False	“ип 2
20455364	False	0.00407228581243338	False	“ип 2
20497091	False	0.0430704349243777	False	“ип 1
20498853	True	0.145669428559953	False	“ип 2
20511450	False	0.0658331419075114	False	“ип 2
20519877	False	0.010609957902728	False	“ип 2
20581319	False	0.0636291954629874	False	“ип 1
20593430	False	0.00532817968432443	False	“ип 1
20635516	True	0.399427768907382	False	“ип 2
20647131	False	0.0061923169939484	False	“ип 1
20648545	True	0.355390791417626	False	“ип 2
20697732	False	0.0155554047942891	False	“ип 2
20737254	False	0.00883585837261264	False	“ип 2
20749597	False	0.010609957902728	False	“ип 1
20765169	False	0.032066004857751	False	“ип 1
20777299	False	0.0306628126917598	False	“ип 2
20778147	False	0.0211802675027487	False	“ип 2
20794746	False	0.00902653863921391	False	“ип 2
20804083	False	0.00409130878958533	False	“ип 2
20830300	False	0.0238989186040306	False	“ип 2
20884591	False	0.00375063616004783	False	“ип 1
20981600	False	0.0783517450682887	False	“ип 2
21015236	False	0.355390791417626	False	“ип 1
21067961	False	0.00513866188421661	False	“ип 1
21076081	False	0.00751519281192574	False	“ип 2
21109966	False	0.0433323567378943	False	“ип 2
21141797	False	0.0452026822494792	False	“ип 1
21167559	False	0.0295989836963067	False	“ип 2
21217904	False	0.0308022070250951	False	“ип 2
21222134	False	0.0211802675027487	False	“ип 1
21224978	False	0.0153938508908366	False	“ип 1
21233780	False	0.0299222973902474	False	“ип 2
21271119	False	0.00452939902610812	False	“ип 1
21284423	False	0.0300289288299185	False	“ип 2
21290415	False	0.0140011826714516	False	“ип 1
21373647	True	0.165507185387905	False	“ип 2
21386005	False	0.0061923169939484	False	“ип 2
21394083	False	0.0165895306264838	False	“ип 1
21414181	False	0.135919920529453	False	“ип 2
21421412	False	0.104033117807015	False	“ип 2
21452113	True	0.0897723844028689	False	“ип 1
21508089	True	0.149342833648878	False	“ип 2
21513104	True	0.0402216191539083	False	“ип 2
21522944	True	0.145669428559953	False	“ип 2
21527741	False	0.0402216191539083	False	“ип 1
21532176	False	0.0481208976737514	False	“ип 2
21545367	False	0.0464804139382554	False	“ип 2
21592446	False	0.0299222973902474	False	“ип 2
21672342	True	0.0198892041443783	False	“ип 2
21688230	False	0.0306628126917598	False	“ип 2
21700516	False	0.0238947355891983	False	“ип 1
21730628	True	0.0102345057832995	False	“ип 1
21739420	True	0.355390791417626	False	“ип 2
21770832	False	0.0081570425577764	False	“ип 1
21779899	False	0.00375063616004783	False	“ип 2
21781222	False	0.0153938508908366	False	“ип 2
21828083	False	0.032066004857751	False	“ип 2
21833850	True	0.355390791417626	False	“ип 2
21843546	False	0.0148516534058638	False	“ип 2
21851492	False	0.0140011826714516	False	“ип 1
21890293	False	0.00452939902610812	False	“ип 1
21903921	False	0.0168722708247246	False	“ип 2
21942927	False	0.0219483597403617	False	“ип 1
21949549	False	0.0175892199546925	False	“ип 2
21952566	False	0.00532817968432443	False	“ип 2
21983313	False	0.010609957902728	False	“ип 2
22002995	False	0.165507185387905	False	“ип 1
22016244	False	0.010609957902728	False	“ип 1
22047077	False	0.0430704349243777	False	“ип 2
22091173	False	0.010609957902728	False	“ип 2
22108998	True	0.355390791417626	False	“ип 2
22135340	False	0.0061923169939484	False	“ип 2
22136150	False	0.0430704349243777	False	“ип 2
22150072	True	0.110017335774212	False	“ип 2
22156143	False	0.0355532317234854	False	“ип 2
22173455	True	0.135919920529453	False	“ип 2
22204598	True	0.0430704349243777	False	“ип 2
22217452	False	0.0107516996807819	False	“ип 2
22225021	True	0.123061960810378	False	“ип 2
22245227	False	0.0359041168384844	False	“ип 2
22262296	False	0.0219483597403617	False	“ип 2
22273484	False	0.0118153379690049	False	“ип 2
22280022	False	0.0783517450682887	False	“ип 2
22281355	True	0.127357166315849	False	“ип 1
22295348	False	0.0118153379690049	False	“ип 1
22311858	True	0.0514991825775796	False	“ип 1
22347569	False	0.0153938508908366	False	“ип 2
